,event_type,page,pb,pl,pr,pt,slug,tb,timestamp,tl,tr,tt,type,x,y
173,,4,886.0,659,1243,14.0,growing-my-sunflower,946,3685.5692095437553,695,1208,887,SampleGaze,1028.3970581666115,936.0295992832057
175,,4,886.0,659,1243,14.0,growing-my-sunflower,946,3717.7700348431244,695,1208,887,SampleGaze,1052.1938730006102,946.3434459855605
176,,4,886.0,659,1243,14.0,growing-my-sunflower,946,3749.8770261363825,695,1208,887,SampleGaze,1060.0868642603173,956.2172350851947
178,,4,886.0,659,1243,14.0,growing-my-sunflower,946,3781.8300710133044,695,1208,887,SampleGaze,1053.4507937815054,927.8494380216986
179,3.0,4,886.0,659,1243,14.0,growing-my-sunflower,946,3781.8300710133044,695,1208,887,SampleFixation,1054.9965321233615,936.184455186048
180,3.0,4,886.0,659,1243,14.0,growing-my-sunflower,946,3813.8736510444432,695,1208,887,SampleFixation,1062.4960874460294,938.1474258906691
181,,4,886.0,659,1243,14.0,growing-my-sunflower,946,3813.8736510444432,695,1208,887,SampleGaze,1058.3478004732335,926.8266863945772
182,,4,886.0,659,1243,14.0,growing-my-sunflower,946,3846.001901604701,695,1208,887,SampleGaze,1055.026704815966,953.8852612905287
183,3.0,4,886.0,659,1243,14.0,growing-my-sunflower,946,3846.001901604701,695,1208,887,SampleFixation,1058.9989583331578,946.6359034830946
184,,4,886.0,659,1243,14.0,growing-my-sunflower,946,3878.848202235764,695,1208,887,SampleGaze,1057.187268086335,958.4988580022161
185,3.0,4,886.0,659,1243,14.0,growing-my-sunflower,946,3878.848202235764,695,1208,887,SampleFixation,1059.4000208286282,949.2111627560927
186,,4,886.0,659,1243,14.0,growing-my-sunflower,946,3910.377894467558,695,1208,887,SampleGaze,1074.8592151916873,965.462808673665
187,,4,886.0,659,1243,14.0,growing-my-sunflower,946,3942.4962484723656,695,1208,887,SampleGaze,1187.400755014718,933.0564055198417
189,,4,886.0,659,1243,14.0,growing-my-sunflower,946,3974.640260213404,695,1208,887,SampleGaze,1188.792174617602,933.2969010988851
188,3.0,4,886.0,659,1243,14.0,growing-my-sunflower,946,3974.640260213404,695,1208,887,SampleFixation,1099.414053108714,945.5505977872157
191,3.0,4,886.0,659,1243,14.0,growing-my-sunflower,946,4006.3077711417573,695,1208,887,SampleFixation,1123.9345361749542,949.6178655023313
190,,4,886.0,659,1243,14.0,growing-my-sunflower,946,4006.3077711417573,695,1208,887,SampleGaze,1175.1167531559915,952.4446110068584
192,3.0,4,886.0,659,1243,14.0,growing-my-sunflower,946,4037.9969078762224,695,1208,887,SampleFixation,1136.8435773709402,956.4568116972488
193,,4,886.0,659,1243,14.0,growing-my-sunflower,946,4037.9969078762224,695,1208,887,SampleGaze,1166.8263829345635,963.5790923499218
194,,4,886.0,659,1243,14.0,growing-my-sunflower,946,4069.966813551029,695,1208,887,SampleGaze,1171.170224240807,959.2482671548806
195,3.0,4,886.0,659,1243,14.0,growing-my-sunflower,946,4069.966813551029,695,1208,887,SampleFixation,1151.3245362450464,952.9756765042891
196,3.0,4,886.0,659,1243,14.0,growing-my-sunflower,946,4102.172403858625,695,1208,887,SampleFixation,1152.7251473049316,966.2472301666744
197,,4,886.0,659,1243,14.0,growing-my-sunflower,946,4102.172403858625,695,1208,887,SampleGaze,1173.3203134879473,957.8262010794762
198,3.0,4,886.0,659,1243,14.0,growing-my-sunflower,946,4133.698064160417,695,1208,887,SampleFixation,1153.9706889653783,964.3990922876885
199,,4,886.0,659,1243,14.0,growing-my-sunflower,946,4133.698064160417,695,1208,887,SampleGaze,1158.750654326683,962.2418740796282
200,3.0,4,886.0,659,1243,14.0,growing-my-sunflower,946,4165.559840804664,695,1208,887,SampleFixation,1155.169888132119,966.8686892285265
201,,4,886.0,659,1243,14.0,growing-my-sunflower,946,4165.559840804664,695,1208,887,SampleGaze,1156.5849337011898,962.7346974972709
202,,4,886.0,659,1243,14.0,growing-my-sunflower,946,4197.365536968689,695,1208,887,SampleGaze,1173.2571134223188,960.80629391879
203,3.0,4,886.0,659,1243,14.0,growing-my-sunflower,946,4197.365536968689,695,1208,887,SampleFixation,1161.8427848545289,964.5644991577126
204,,4,886.0,659,1243,14.0,growing-my-sunflower,946,4228.42422647425,695,1208,887,SampleGaze,1167.0769296239407,965.0140264396434
205,3.0,4,886.0,659,1243,14.0,growing-my-sunflower,946,4228.42422647425,695,1208,887,SampleFixation,1159.4659733660014,967.1772209157945
207,,4,886.0,659,1243,14.0,growing-my-sunflower,946,4259.696608267142,695,1208,887,SampleGaze,1163.3212353468625,963.829451606523
206,3.0,4,886.0,659,1243,14.0,growing-my-sunflower,946,4259.696608267142,695,1208,887,SampleFixation,1158.1598128954183,965.91327878709
208,3.0,4,886.0,659,1243,14.0,growing-my-sunflower,946,4290.899714172818,695,1208,887,SampleFixation,1141.476269957763,963.4305130371637
209,,4,886.0,659,1243,14.0,growing-my-sunflower,946,4290.899714172818,695,1208,887,SampleGaze,1141.2633775540492,966.2213849308401
210,3.0,4,886.0,659,1243,14.0,growing-my-sunflower,946,4322.806575124734,695,1208,887,SampleFixation,1129.6047163221267,962.2972225883117
211,,4,886.0,659,1243,14.0,growing-my-sunflower,946,4322.806575124734,695,1208,887,SampleGaze,1126.1969014466677,961.2689431062166
212,3.0,4,886.0,659,1243,14.0,growing-my-sunflower,946,4354.0173783511855,695,1208,887,SampleFixation,1123.7363692692954,960.208361036582
213,,4,886.0,659,1243,14.0,growing-my-sunflower,946,4354.0173783511855,695,1208,887,SampleGaze,1109.7094934697334,957.5184454363604
214,,4,886.0,659,1243,14.0,growing-my-sunflower,946,4385.224882725743,695,1208,887,SampleGaze,1111.9931456809336,953.1323766130372
215,3.0,4,886.0,659,1243,14.0,growing-my-sunflower,946,4385.224882725743,695,1208,887,SampleFixation,1120.0643271907943,957.5184855724951
216,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4416.363477752195,893,1010,887,SampleGaze,1110.360431516715,955.9487769762227
217,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4416.363477752195,893,1010,887,SampleFixation,1115.61004419646,958.0558945807287
218,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4447.446725376416,893,1010,887,SampleFixation,1118.6831898763508,953.7733929513847
219,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4447.446725376416,893,1010,887,SampleGaze,1110.2265505461214,956.0288768400035
221,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4478.675489018089,893,1010,887,SampleFixation,1117.7201720921014,952.1452491246049
220,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4478.675489018089,893,1010,887,SampleGaze,1115.431765723673,949.7649525489761
222,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4509.72061657731,893,1010,887,SampleFixation,1113.0320694185202,951.3599381030284
223,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4509.72061657731,893,1010,887,SampleGaze,1107.022715552273,949.4403791409138
224,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4540.540689137415,893,1010,887,SampleGaze,1107.50326970571,944.3290960066699
225,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4540.540689137415,893,1010,887,SampleFixation,1110.7673179350552,947.7577124325003
226,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4573.039510714239,893,1010,887,SampleFixation,1112.8518132433023,944.9912410055886
227,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4573.039510714239,893,1010,887,SampleGaze,1113.10390497141,940.9407052839438
228,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4604.491130120587,893,1010,887,SampleFixation,1112.4787861920051,935.6463306739024
229,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4604.491130120587,893,1010,887,SampleGaze,1113.3211025881192,933.506126224582
233,2.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4604.491130120587,893,1010,887,SampleFixation,1111.732732089411,916.9565100105302
230,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4636.434644981171,893,1010,887,SampleGaze,1113.0743931743798,922.6655424900778
231,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4668.226046120864,893,1010,887,SampleGaze,998.0203078222827,541.494895595776
235,1.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4699.966131788329,893,1010,887,SampleFixation,957.0119588641504,373.399125935112
232,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4699.966131788329,893,1010,887,SampleGaze,951.4773232090687,373.38916666698594
234,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4730.879305276438,893,1010,887,SampleGaze,953.5593350693175,374.9178734271467
236,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4761.768653723877,893,1010,887,SampleGaze,959.6386538358042,373.21029913340845
237,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4792.593491292093,893,1010,887,SampleFixation,958.2525844271322,371.8057434089311
238,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4792.593491292093,893,1010,887,SampleGaze,962.0144959184312,370.91554520826315
239,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4823.562378721312,893,1010,887,SampleFixation,959.5197316240003,366.8663581407779
240,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4823.562378721312,893,1010,887,SampleGaze,962.0590593705164,359.2372229245966
241,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4854.414706721087,893,1010,887,SampleFixation,957.5860680407718,370.20905263860675
242,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4854.414706721087,893,1010,887,SampleGaze,961.5785845682235,358.42647442447384
247,2.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4854.414706721087,893,1010,887,SampleFixation,953.7187408743152,376.8944416342645
243,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4885.462400053977,893,1010,887,SampleGaze,967.2333705647079,403.5674837384413
244,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4916.4250563187525,893,1010,887,SampleGaze,995.1451979306298,628.8049028067577
245,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4946.787688098615,893,1010,887,SampleGaze,993.5043581996542,637.2300937973702
249,1.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4946.787688098615,893,1010,887,SampleFixation,993.9286684756942,650.7527140772575
246,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,4977.381239503156,893,1010,887,SampleGaze,988.4640720288616,661.5061709295991
248,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5007.801784458803,893,1010,887,SampleGaze,991.9983410070025,652.0083799332384
251,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5038.104670367669,893,1010,887,SampleGaze,999.7482212596778,644.7533479314483
250,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5038.104670367669,893,1010,887,SampleFixation,995.9846434001389,647.9465436322225
253,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5068.564801544766,893,1010,887,SampleGaze,1004.8423699183088,622.1256796953485
252,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5068.564801544766,893,1010,887,SampleFixation,999.2060559647589,637.6575076447034
254,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5098.976916101412,893,1010,887,SampleFixation,1000.8081300688444,648.1377503320654
255,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5098.976916101412,893,1010,887,SampleGaze,1004.2684609882123,631.360259743126
256,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5129.658070347621,893,1010,887,SampleGaze,1009.2695098688893,633.6731030833968
257,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5129.658070347621,893,1010,887,SampleFixation,1004.023040913562,641.8342883558182
258,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5160.565745749394,893,1010,887,SampleFixation,1000.9448887660124,641.4581197131727
259,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5160.565745749394,893,1010,887,SampleGaze,1003.7511446848703,637.197747479482
260,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5191.347331705387,893,1010,887,SampleGaze,1009.5090438152955,654.7550909669516
261,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5191.347331705387,893,1010,887,SampleFixation,1004.9163859018046,647.3589532665405
266,2.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5191.347331705387,893,1010,887,SampleFixation,1012.8593801733892,659.1606203732763
262,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5222.339677636162,893,1010,887,SampleGaze,997.78904041633,638.5027340496592
263,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5253.8349151938455,893,1010,887,SampleGaze,951.8466112474609,545.0449941484303
264,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5285.082372328965,893,1010,887,SampleGaze,929.281810231176,451.5699953379048
267,1.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5285.082372328965,893,1010,887,SampleFixation,884.78067044225,285.31017840225604
265,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5317.9961161518,893,1010,887,SampleGaze,886.8277476338267,280.2209436177262
268,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5347.567756582866,893,1010,887,SampleGaze,885.5046089775,282.2885928374816
269,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5378.3673029540805,893,1010,887,SampleGaze,878.3317914503577,296.50422269372393
270,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5378.3673029540805,893,1010,887,SampleFixation,882.3295403198647,289.09799881031677
271,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5409.265448339633,893,1010,887,SampleFixation,879.539089349943,293.89381608324743
272,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5409.265448339633,893,1010,887,SampleGaze,877.1649712116484,297.44571518254594
273,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5440.203546485514,893,1010,887,SampleFixation,880.5303364927644,298.0065193654147
274,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5440.203546485514,893,1010,887,SampleGaze,877.701259201501,303.94076172205155
275,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5471.639404711197,893,1010,887,SampleFixation,881.5398481099787,298.5932318700467
276,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5471.639404711197,893,1010,887,SampleGaze,880.5179649035822,302.45093917971894
277,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5502.307363550295,893,1010,887,SampleFixation,884.5803345897849,302.6593348494324
278,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5502.307363550295,893,1010,887,SampleGaze,885.6006575245732,306.2549149646753
281,2.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5502.307363550295,893,1010,887,SampleFixation,890.6613075493976,310.79154080820433
279,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5533.31986913085,893,1010,887,SampleGaze,888.7707486895739,307.8568869248434
280,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5564.181727146846,893,1010,887,SampleGaze,826.9958943852516,191.2355992991855
283,1.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5564.181727146846,893,1010,887,SampleFixation,823.5325806966757,214.76416150898015
282,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5596.070627683541,893,1010,887,SampleGaze,821.1575151224802,202.00496984323468
284,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5626.749949234305,893,1010,887,SampleGaze,823.2886062299493,218.9191440175093
285,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5657.686947762966,893,1010,887,SampleFixation,823.3049315352057,219.22330877321437
286,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5657.686947762966,893,1010,887,SampleGaze,827.2687531947809,230.3224775672346
287,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5688.428214419517,893,1010,887,SampleGaze,816.4067581716247,234.98364177752273
288,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5688.428214419517,893,1010,887,SampleFixation,820.0327610756651,225.0272096076877
289,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5719.317196327844,893,1010,887,SampleGaze,816.033062350877,233.6969644588795
290,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5719.317196327844,893,1010,887,SampleFixation,821.3198504802248,224.42531988486877
291,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5750.440396712511,893,1010,887,SampleFixation,821.5068566547648,228.7687803623249
292,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5750.440396712511,893,1010,887,SampleGaze,820.3854847929356,234.69993643652944
293,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5782.5334595205495,893,1010,887,SampleGaze,822.6671339788263,233.76354278625607
294,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5782.5334595205495,893,1010,887,SampleFixation,822.0790610494341,230.0461754442535
295,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5813.408146404428,893,1010,887,SampleFixation,815.9152747428136,229.87181444712093
296,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5813.408146404428,893,1010,887,SampleGaze,813.729688301313,232.91231065217613
297,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5844.349909941317,893,1010,887,SampleGaze,814.9070672072551,222.33084092947863
298,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5844.349909941317,893,1010,887,SampleFixation,815.8430878986385,226.96338089076167
300,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5875.1439582261955,893,1010,887,SampleFixation,817.1928980986588,230.28346814551523
299,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5875.1439582261955,893,1010,887,SampleGaze,817.2960260138232,232.8214890968794
301,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5906.133738383418,893,1010,887,SampleFixation,825.363078586874,231.16695089236552
302,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5906.133738383418,893,1010,887,SampleGaze,827.3052643413836,233.00200788943178
303,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5937.854764018441,893,1010,887,SampleGaze,833.7222276093157,232.60137496295496
304,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5937.854764018441,893,1010,887,SampleFixation,821.557987313123,230.2953105841531
305,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5968.917118914775,893,1010,887,SampleFixation,821.9681339816278,235.132194490421
306,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5968.917118914775,893,1010,887,SampleGaze,828.1375487339667,238.66743908692771
311,2.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5968.917118914775,893,1010,887,SampleFixation,822.7884273186378,244.80596230295689
307,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,5999.725828763214,893,1010,887,SampleGaze,820.4402607866929,240.48873920094192
308,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,6031.750348761911,893,1010,887,SampleGaze,885.0157403222023,865.9171400758859
309,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,6063.991493360838,893,1010,887,SampleGaze,896.9502385256881,988.756544173096
313,1.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,6063.991493360838,893,1010,887,SampleFixation,894.1148592902031,994.2988359184864
310,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,6095.804886845639,893,1010,887,SampleGaze,909.8241557998277,981.8844397534475
312,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,6127.742903620005,893,1010,887,SampleGaze,909.7759474499347,983.7569135860375
314,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,6160.02436751849,893,1010,887,SampleGaze,897.0401839078521,996.0791204044369
315,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,6160.02436751849,893,1010,887,SampleFixation,895.9618256706193,994.3378188256431
316,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,6192.205399707193,893,1010,887,SampleGaze,910.8620123469448,990.1412456003134
317,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,6223.805100904545,893,1010,887,SampleGaze,947.2558998054334,969.0916351550203
318,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,6223.805100904545,893,1010,887,SampleFixation,926.6512220445206,979.1838642972936
319,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,6255.606398599455,893,1010,887,SampleGaze,982.6181401826069,949.6625678411509
320,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,6255.606398599455,893,1010,887,SampleFixation,943.5095540702839,969.6653810693904
321,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,6287.282706465921,893,1010,887,SampleGaze,978.4576688412636,960.3391148921736
322,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,6287.282706465921,893,1010,887,SampleFixation,952.014400425988,973.8530991011226
323,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,6319.757703002193,893,1010,887,SampleFixation,959.0089327872355,959.7803022976415
324,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,6319.757703002193,893,1010,887,SampleGaze,969.5925011290838,976.7931585953385
325,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,6351.981986803119,893,1010,887,SampleFixation,966.230530091596,955.7466611522651
326,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,6351.981986803119,893,1010,887,SampleGaze,973.0889512087227,967.0419438953525
327,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,6384.290941133047,893,1010,887,SampleFixation,977.5105511803201,950.1628680005713
328,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,6384.290941133047,893,1010,887,SampleGaze,994.1898389417993,941.0828353782424
329,3.0,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,6416.084174968186,893,1010,887,SampleFixation,979.4536208215351,951.5632250327662
330,,5,799.17,516,1388,101.16999999999996,growing-my-sunflower,946,6416.084174968186,893,1010,887,SampleGaze,991.1400577386839,945.5988251961509
332,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6447.330532485968,687,1217,887,SampleGaze,983.0005080606553,946.048944422365
331,3.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6447.330532485968,687,1217,887,SampleFixation,976.9444229627767,950.0653231433974
333,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6479.061088137212,687,1217,887,SampleGaze,985.8763381430153,939.1320459757718
334,3.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6479.061088137212,687,1217,887,SampleFixation,981.779917182024,944.2529473802546
338,2.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6479.061088137212,687,1217,887,SampleFixation,991.4509056205185,932.6281958539687
335,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6510.031075183768,687,1217,887,SampleGaze,985.3710044704713,937.125116025933
336,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6540.627925440087,687,1217,887,SampleGaze,965.9677117041192,550.5239023990907
337,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6571.321908554295,687,1217,887,SampleGaze,963.9941381115328,499.84673271956615
339,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6602.312421789742,687,1217,887,SampleGaze,978.2604498729452,481.70574395897364
340,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6635.769009999931,687,1217,887,SampleGaze,977.097344324731,485.5691296731502
342,1.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6635.769009999931,687,1217,887,SampleFixation,963.1435826229288,517.496751412059
