,event_type,page,pb,pl,pr,pt,slug,tb,timestamp,tl,tr,tt,type,x,y
341,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6664.9898725249805,687,1217,887,SampleGaze,973.5330016743992,509.4137815544434
343,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6695.954361485201,687,1217,887,SampleGaze,970.4775109442038,507.7895713806333
344,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6726.908220811863,687,1217,887,SampleGaze,959.949041994966,495.4183895436035
345,3.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6726.908220811863,687,1217,887,SampleFixation,961.1507959410362,510.41738639849103
347,3.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6757.761281889747,687,1217,887,SampleFixation,957.6358640553493,487.5322325697333
346,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6757.761281889747,687,1217,887,SampleGaze,958.123555995983,487.36062581292
351,2.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6757.761281889747,687,1217,887,SampleFixation,950.6060002839761,441.7619249122177
348,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6789.465080187772,687,1217,887,SampleGaze,951.7642684818584,451.38529611620464
352,1.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6821.2077316287905,687,1217,887,SampleFixation,839.2133751268625,858.405350384918
349,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6821.2077316287905,687,1217,887,SampleGaze,865.9675116480864,751.3035243570441
350,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6852.448224521242,687,1217,887,SampleGaze,839.2018095591801,856.8512593642524
353,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6883.472459352575,687,1217,887,SampleGaze,839.6576391392232,859.9200222533262
354,3.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6914.174506326788,687,1217,887,SampleFixation,835.0353200300444,857.3353071197082
355,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6914.174506326788,687,1217,887,SampleGaze,836.4974220080637,858.7615148770535
356,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6945.754047874361,687,1217,887,SampleGaze,832.7092941752418,865.3776394613262
357,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,6977.940578149399,687,1217,887,SampleGaze,851.8542561225506,925.4812835961253
358,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7008.958215277176,687,1217,887,SampleGaze,852.6298106442305,933.2292322134304
359,3.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7008.958215277176,687,1217,887,SampleFixation,839.6527368705907,881.0469422694151
360,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7039.384258319158,687,1217,887,SampleGaze,852.6497076864229,918.69745170797
361,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7070.475569803268,687,1217,887,SampleGaze,861.0112732550407,893.7449069041312
367,2.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7102.126953011844,687,1217,887,SampleFixation,868.6587818092514,919.3133313040411
362,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7102.126953011844,687,1217,887,SampleGaze,864.1543452511082,899.6798901289789
363,3.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7102.126953011844,687,1217,887,SampleFixation,849.321418516811,893.8024052809571
364,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7132.386953847599,687,1217,887,SampleGaze,926.5845859013535,933.4081293486812
369,1.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7164.326070239069,687,1217,887,SampleFixation,1122.2643302561553,957.2367374974473
365,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7164.326070239069,687,1217,887,SampleGaze,1093.769142084004,952.4050663869792
366,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7196.200675751432,687,1217,887,SampleGaze,1119.541608788656,961.353247732031
368,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7228.129529048572,687,1217,887,SampleGaze,1125.260942449137,955.591888196592
370,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7260.3706736475,687,1217,887,SampleGaze,1122.7191716113086,950.613436707448
371,3.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7260.3706736475,687,1217,887,SampleFixation,1122.0678509436182,953.9386223912046
372,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7292.539976585424,687,1217,887,SampleGaze,1135.2556742334589,954.3632446590043
373,3.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7292.539976585424,687,1217,887,SampleFixation,1127.12441636269,954.4223015417302
378,2.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7324.336875811452,687,1217,887,SampleFixation,1107.6943594639697,889.2620886122118
374,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7324.336875811452,687,1217,887,SampleGaze,1127.3869489706162,938.8585122922625
375,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7356.041773726582,687,1217,887,SampleGaze,1100.6961106031606,831.2197226290166
376,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7386.767279202351,687,1217,887,SampleGaze,1067.2596031552735,598.036005920807
380,1.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7386.767279202351,687,1217,887,SampleFixation,1047.1229697296642,436.78840763631945
377,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7417.70757658279,687,1217,887,SampleGaze,1046.647227663426,443.1967971893073
379,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7448.988022235688,687,1217,887,SampleGaze,1046.6315454774956,433.1363617618921
381,3.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7479.867474127794,687,1217,887,SampleFixation,1048.299487572172,438.74046483520124
382,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7479.867474127794,687,1217,887,SampleGaze,1049.6991754959806,441.2660784670612
383,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7510.742894090014,687,1217,887,SampleGaze,1051.8859935023004,435.2448284900607
384,3.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7510.742894090014,687,1217,887,SampleFixation,1050.3755775822594,435.15765097520324
385,3.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7541.943800761015,687,1217,887,SampleFixation,1049.551289290501,435.48649716893965
386,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7541.943800761015,687,1217,887,SampleGaze,1051.2401773039912,432.74893585800106
387,3.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7573.581988562481,687,1217,887,SampleFixation,1050.2179469360603,438.5101259836144
388,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7573.581988562481,687,1217,887,SampleGaze,1050.0627230982227,439.8444033334336
389,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7604.446045812918,687,1217,887,SampleGaze,1053.8694875951617,453.40609602468203
390,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7635.390741662472,687,1217,887,SampleGaze,1061.3609340204057,487.47383312873717
391,3.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7635.390741662472,687,1217,887,SampleFixation,1054.0260909446615,455.70209140327603
392,3.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7666.565624058479,687,1217,887,SampleFixation,1057.9257808670031,462.4481967718507
393,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7666.565624058479,687,1217,887,SampleGaze,1064.0003778020164,484.4690640220617
395,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7697.72841066448,687,1217,887,SampleGaze,1066.6730217413851,469.05658039853455
394,3.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7697.72841066448,687,1217,887,SampleFixation,1062.0954746855748,458.96253490387545
396,3.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7728.795530568925,687,1217,887,SampleFixation,1066.4627386363331,463.56105343421325
397,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7728.795530568925,687,1217,887,SampleGaze,1072.4310171517386,466.9272765086524
398,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7759.790808812482,687,1217,887,SampleGaze,1073.7193527258612,466.9125905906491
399,3.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7759.790808812482,687,1217,887,SampleFixation,1069.0427810611307,465.8412474781796
405,2.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7759.790808812482,687,1217,887,SampleFixation,1074.2028659107264,470.40163556611236
400,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7791.082983716158,687,1217,887,SampleGaze,1074.5406665419405,471.20212979414936
401,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7823.172747672303,687,1217,887,SampleGaze,1035.9394427316154,911.7539163937728
402,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7854.048534173518,687,1217,887,SampleGaze,1024.2717440689369,1010.8889901074572
403,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7885.727407813538,687,1217,887,SampleGaze,1008.8683235923803,1029.3572662016725
404,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7916.812121594208,687,1217,887,SampleGaze,999.4377797764649,996.262131170981
408,1.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7916.812121594208,687,1217,887,SampleFixation,1012.0870884852148,970.4633179083551
406,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7948.255677140667,687,1217,887,SampleGaze,1004.3487618861144,981.1346075781851
407,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,7979.918423060793,687,1217,887,SampleGaze,1011.8863024094703,971.6608179288389
409,3.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8011.389102499699,687,1217,887,SampleFixation,1018.2681789717979,964.1688092547373
410,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8011.389102499699,687,1217,887,SampleGaze,1002.8590542827983,978.091481322303
412,3.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8042.814331091824,687,1217,887,SampleFixation,1017.3668193218756,965.0613756857967
411,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8042.814331091824,687,1217,887,SampleGaze,1016.4973142161294,965.8770071627561
413,3.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8074.937816643971,687,1217,887,SampleFixation,1017.3965283051608,958.5823625992721
414,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8074.937816643971,687,1217,887,SampleGaze,1017.509876883341,953.0700043791869
415,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8107.07193182956,687,1217,887,SampleGaze,1015.83902669551,954.1759498059257
416,3.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8107.07193182956,687,1217,887,SampleFixation,1016.298407235738,957.7009401304845
419,2.0,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8107.07193182956,687,1217,887,SampleFixation,1014.1021650968926,955.938095192909
417,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8139.452361281379,687,1217,887,SampleGaze,1035.7392904858164,953.2564829908458
418,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8172.76673232601,687,1217,887,SampleGaze,1129.133963141389,956.5843818455079
421,1.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8172.76673232601,554,1349,887,SampleFixation,1152.24219755334,947.3938252640613
420,,6,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8203.664144633338,687,1217,887,SampleGaze,1154.1137298481922,948.9240410519502
422,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8235.40899530903,554,1349,887,SampleGaze,1155.2038759383865,945.0640138245686
423,3.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8266.93722138449,554,1349,887,SampleFixation,1149.365457959679,949.8994990479662
424,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8266.93722138449,554,1349,887,SampleGaze,1146.6992342321882,950.8286721700701
425,3.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8298.50869907206,554,1349,887,SampleFixation,1142.3743559629104,951.0091650678238
426,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8298.50869907206,554,1349,887,SampleGaze,1137.7127888443197,952.3805177702288
433,2.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8330.44121776009,554,1349,887,SampleFixation,1132.314842471122,953.6542050823267
427,3.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8330.44121776009,554,1349,887,SampleFixation,1139.0211847989808,951.890845072658
428,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8330.44121776009,554,1349,887,SampleGaze,1135.1866900480559,953.9772702357051
429,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8362.275870512007,554,1349,887,SampleGaze,1130.732644598641,953.4824978697114
430,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8393.331627704785,554,1349,887,SampleGaze,935.1468954409406,492.3709717237003
431,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8424.230872707558,554,1349,887,SampleGaze,927.4585001985691,460.1086026367254
434,1.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8424.230872707558,554,1349,887,SampleFixation,926.7607018491949,454.51506170360085
432,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8455.094929957995,554,1349,887,SampleGaze,928.3117123771058,449.66925115233164
435,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8486.768672050908,554,1349,887,SampleGaze,928.0229717007746,459.9515680622587
437,3.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8517.804636132903,554,1349,887,SampleFixation,928.9342459630736,460.0636178772928
436,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8517.804636132903,554,1349,887,SampleGaze,929.2969449836861,466.44207550717437
439,3.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8548.677490321454,554,1349,887,SampleFixation,930.6587083482087,456.59669364473416
442,2.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8548.677490321454,554,1349,887,SampleFixation,934.1076331184789,449.66284517961674
438,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8548.677490321454,554,1349,887,SampleGaze,931.6636582676213,455.93390821051804
440,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8580.545498130261,554,1349,887,SampleGaze,933.8067246637281,457.49160442505627
441,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8612.693908340298,554,1349,887,SampleGaze,790.5884332009429,799.2575455961925
444,1.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8612.693908340298,554,1349,887,SampleFixation,769.2885084400615,831.17814735511
443,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8645.294994322234,554,1349,887,SampleGaze,769.0786923171901,844.5070037218088
445,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8677.446703384048,554,1349,887,SampleGaze,771.3349391183284,823.7329421070157
450,2.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8677.446703384048,554,1349,887,SampleFixation,768.1324514966111,811.3099446082741
446,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8709.666955255088,554,1349,887,SampleGaze,774.3523589402818,838.2257050944668
447,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8741.416937477887,554,1349,887,SampleGaze,775.4560198605395,864.9573999407338
448,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8773.38427737914,554,1349,887,SampleGaze,803.559613717515,893.4585726221552
449,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8805.154419251718,554,1349,887,SampleGaze,909.880434540331,915.760495393847
453,1.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8805.154419251718,554,1349,887,SampleFixation,957.664100117073,911.2501358458354
451,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8837.027192068635,554,1349,887,SampleGaze,959.0900725598578,926.6795374089039
458,2.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8868.757014641771,554,1349,887,SampleFixation,956.6726236246647,879.0995755849775
452,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8868.757014641771,554,1349,887,SampleGaze,958.8027065544394,918.18515458372
454,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8901.344538677484,554,1349,887,SampleGaze,955.4831339640199,888.3953451727895
455,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8933.536933577969,554,1349,887,SampleGaze,952.3742618521183,904.7773865295522
456,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8964.93283904309,554,1349,887,SampleGaze,1002.2302445792853,958.4960066524034
457,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8995.815956326085,554,1349,887,SampleGaze,1217.9424069594108,970.8593909566933
460,1.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,8995.815956326085,554,1349,887,SampleFixation,1245.5823575511222,960.9362299070955
459,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9026.736094056861,554,1349,887,SampleGaze,1252.472674068561,951.7852053530851
461,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9057.776456607971,554,1349,887,SampleGaze,1244.5377015370054,961.6145573160269
463,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9088.92494818964,554,1349,887,SampleGaze,1251.3555482674708,944.4104836984425
462,3.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9088.92494818964,554,1349,887,SampleFixation,1259.1333675406936,934.5099913894718
464,3.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9119.937087231083,554,1349,887,SampleFixation,1250.9418733324658,948.4280405589426
465,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9119.937087231083,554,1349,887,SampleGaze,1248.0923336096253,950.5535897202199
466,3.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9150.935297787306,554,1349,887,SampleFixation,1260.4735722007038,934.2385935263198
467,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9150.935297787306,554,1349,887,SampleGaze,1262.7221651201053,929.8221281174439
468,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9182.367490622099,554,1349,887,SampleGaze,1207.6833561887468,872.6587278690939
469,3.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9182.367490622099,554,1349,887,SampleFixation,1236.0181465240462,904.7262083404514
472,2.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9182.367490622099,554,1349,887,SampleFixation,1187.1072951707313,845.7014379687147
470,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9213.420682041207,554,1349,887,SampleGaze,1190.0810694865102,762.1830707369445
475,1.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9244.416693362873,554,1349,887,SampleFixation,1151.9524357170678,406.72538987200255
471,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9244.416693362873,554,1349,887,SampleGaze,1166.1594314522124,622.7177352503109
473,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9275.113608789863,554,1349,887,SampleGaze,1156.3228244639602,392.0254500629731
474,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9305.958239468746,554,1349,887,SampleGaze,1150.8665648280194,405.7035397872634
476,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9336.971111588413,554,1349,887,SampleGaze,1151.0429164339405,412.1391889425533
477,3.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9336.971111588413,554,1349,887,SampleFixation,1147.9171084698407,413.6212351237702
478,3.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9368.957511522109,554,1349,887,SampleFixation,1150.4849936675955,412.52273214908837
479,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9368.957511522109,554,1349,887,SampleGaze,1153.520348463072,413.2315688716649
480,3.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9400.595699323574,554,1349,887,SampleFixation,1150.4536086329126,419.6476771722333
481,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9400.595699323574,554,1349,887,SampleGaze,1151.6710715760637,421.5309035204316
482,3.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9431.593176801573,554,1349,887,SampleFixation,1153.0429851597605,408.8914523609929
483,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9431.593176801573,554,1349,887,SampleGaze,1154.4126189780516,412.8420314624278
484,3.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9462.638670899905,554,1349,887,SampleFixation,1152.7019219399408,413.3755963144305
485,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9462.638670899905,554,1349,887,SampleGaze,1152.6333625372042,419.0416293465963
486,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9493.60132716468,554,1349,887,SampleGaze,1157.1832883489058,419.5961214527161
487,3.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9493.60132716468,554,1349,887,SampleFixation,1156.9216820562679,416.36669364438654
489,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9525.118190528476,554,1349,887,SampleGaze,1160.9640089104478,424.71726627640936
488,3.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9525.118190528476,554,1349,887,SampleFixation,1156.8981146807077,420.0365935954802
490,3.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9556.1926412147,554,1349,887,SampleFixation,1157.558131968126,419.03366138597517
491,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9556.1926412147,554,1349,887,SampleGaze,1159.0876030249212,420.3713288042508
492,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9586.821013832465,554,1349,887,SampleGaze,1152.1985453564437,423.428503937074
493,3.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9586.821013832465,554,1349,887,SampleFixation,1149.8600693219034,423.4537009059809
494,3.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9617.669676441234,554,1349,887,SampleFixation,1154.148509800137,417.88994215001816
495,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9617.669676441234,554,1349,887,SampleGaze,1140.6533197776168,427.18197274004103
497,3.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9648.367324946448,554,1349,887,SampleFixation,1151.669632794127,420.14314269615863
496,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9648.367324946448,554,1349,887,SampleGaze,1143.9813078716859,425.0171645827765
499,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9679.921208757907,554,1349,887,SampleGaze,1150.9770988322427,417.35558874222545
504,2.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9679.921208757907,554,1349,887,SampleFixation,1154.7697567578307,408.66852419914557
498,3.0,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9679.921208757907,554,1349,887,SampleFixation,1152.703007448695,416.31826986382094
500,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9710.988695201464,554,1349,887,SampleGaze,1104.4691778000283,433.53841120542097
501,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9743.30094838317,554,1349,887,SampleGaze,976.3979896734409,506.4208291015373
502,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9776.060012711561,554,1349,887,SampleGaze,900.07298340769,682.4901132681664
503,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9807.954777873587,554,1349,887,SampleGaze,815.6153267005889,860.6104519958124
505,,7,776.97,516,1388,122.97000000000003,growing-my-sunflower,946,9839.06954785937,554,1349,887,SampleGaze,812.0375732523435,855.6378369158608
